Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,Speed,Steering_Input,Throttle_Input,Brake_Input,WheelRPM_FL,WheelRPM_FR,WheelRPM_RL,WheelRPM_RR,MotorTorque_FL,MotorTorque_FR,MotorTorque_RL,MotorTorque_RR,BrakeTorque_FL,BrakeTorque_FR,BrakeTorque_RL,BrakeTorque_RR,Action
219180,121.9558,0.6529862,64.89552,358.254,179.6969,-5.35E-06,11.95802,0,1,0,299.057,299.0571,358.9177,358.9181,0,0,1600,1600,0,0,0,0,Speed Up
219200,121.9571,0.6529888,64.65476,358.2427,179.6969,-5.93E-06,12.03923,0,1,0,301.0443,301.0444,359.7807,359.781,0,0,1600,1600,0,0,0,0,Speed Up
219220,121.9584,0.6529602,64.41246,358.2242,179.6969,-6.88E-06,12.11769,0,1,0,303.1642,303.1642,362.9378,362.9384,0,0,1600,1600,0,0,0,0,Speed Up
219240,121.9597,0.6529044,64.16856,358.1987,179.6969,-7.76E-06,12.1978,0,1,0,305.1655,305.1655,364.4674,364.4675,0,0,1600,1600,0,0,0,0,Speed Up
219260,121.961,0.6528259,63.9231,358.1686,179.6969,-8.24E-06,12.27662,0,1,0,307.2075,307.2076,366.997,366.997,0,0,1600,1600,0,0,0,0,Speed Up
219280,121.9623,0.6527299,63.67605,358.135,179.6969,-8.59E-06,12.35609,0,1,0,309.1877,309.1878,368.7981,368.7985,0,0,1600,1600,0,0,0,0,Speed Up
219300,121.9636,0.6526218,63.42744,358.0997,179.6969,-8.62E-06,12.43489,0,1,0,311.1726,311.1727,371.0467,371.0466,0,0,1600,1600,0,0,0,0,Speed Up
219320,121.9649,0.652507,63.17724,358.064,179.6969,-8.54E-06,12.51388,0,1,0,313.121,313.121,372.9753,372.9757,0,0,1600,1600,0,0,0,0,Speed Up
219340,121.9663,0.6523906,62.92547,358.0293,179.6969,-7.98E-06,12.59247,0,1,0,315.0616,315.0616,375.1154,375.1153,0,0,1600,1600,0,0,0,0,Speed Up
219360,121.9676,0.6522775,62.67212,357.9966,179.6969,-7.86E-06,12.67103,0,1,0,316.9786,316.9787,377.1269,377.1276,0,0,1600,1600,0,0,0,0,Speed Up
219380,121.9689,0.6521716,62.4172,357.967,179.6969,-7.73E-06,12.7493,0,1,0,318.8859,318.8859,379.2497,379.2496,0,0,1600,1600,0,0,0,0,Speed Up
219400,121.9703,0.6520767,62.16071,357.9411,179.6969,-7.59E-06,12.82744,0,1,0,320.7781,320.7782,381.3341,381.3346,0,0,1600,1600,0,0,0,0,Speed Up
219420,121.9717,0.6519953,61.90266,357.9195,179.6969,-7.62E-06,12.90533,0,1,0,322.6625,322.6626,383.487,383.4871,0,0,1600,1600,0,0,0,0,Speed Up
219440,121.973,0.6519296,61.64304,357.9025,179.6969,-7.37E-06,12.98304,0,1,0,324.5381,324.5382,385.6438,385.6442,0,0,1600,1600,0,0,0,0,Speed Up
219460,121.9744,0.6518804,61.38186,357.8903,179.6969,-7.27E-06,13.06052,0,1,0,326.4093,326.4094,387.8467,387.847,0,0,1600,1600,0,0,0,0,Speed Up
219480,121.9758,0.6518483,61.11912,357.8828,179.6969,-7.44E-06,13.13779,0,1,0,328.2765,328.2766,390.0735,390.0734,0,0,1600,1600,0,0,0,0,Speed Up
219500,121.9772,0.6518327,60.85483,357.8797,179.6969,-7.72E-06,13.21485,0,1,0,330.1423,330.1424,392.3339,392.3339,0,0,1600,1600,0,0,0,0,Speed Up
219520,121.9786,0.6518328,60.589,357.8808,179.6969,-8.55E-06,13.29169,0,1,0,332.0075,332.0076,394.6186,394.6187,0,0,1600,1600,0,0,0,0,Speed Up
219540,121.98,0.6518469,60.32162,357.8856,179.6969,-9.67E-06,13.36832,0,1,0,333.8737,333.8738,396.9308,396.9308,0,0,1600,1600,0,0,0,0,Speed Up
219560,121.9814,0.6518732,60.05272,357.8935,179.6969,-1.02E-05,13.44475,0,1,0,335.7415,335.7415,399.2614,399.2609,0,0,1600,1600,0,0,0,0,Speed Up
219580,121.9829,0.6519095,59.78228,357.9041,179.6969,-1.10E-05,13.52097,0,1,0,337.6114,337.6115,401.6089,401.6092,0,0,1600,1600,0,0,0,0,Speed Up
219600,121.9843,0.6519533,59.51031,357.9165,179.6969,-1.16E-05,13.59699,0,1,0,339.4838,339.4838,403.9663,403.9664,0,0,1600,1600,0,0,0,0,Speed Up
219620,121.9858,0.6520022,59.23683,357.9304,179.6969,-1.22E-05,13.67282,0,1,0,341.3585,341.3585,406.3326,406.3326,0,0,1600,1600,0,0,0,0,Speed Up
219640,121.9872,0.6520538,58.96183,357.9449,179.6969,-1.21E-05,13.74847,0,1,0,343.2353,343.2353,408.6984,408.6985,0,0,1600,1600,0,0,0,0,Speed Up
219660,121.9887,0.6521056,58.68533,357.9596,179.6969,-1.18E-05,13.82393,0,1,0,345.114,345.1141,411.0595,411.0597,0,0,1600,1600,0,0,0,0,Speed Up
219680,121.9902,0.6521559,58.40731,357.9739,179.6969,-1.15E-05,13.89922,0,1,0,346.9939,346.9939,413.4153,413.4156,0,0,1600,1600,0,0,0,0,Speed Up
219700,121.9916,0.6522026,58.1278,357.9875,179.6969,-1.11E-05,13.97434,0,1,0,348.8741,348.8741,415.7553,415.7554,0,0,1600,1600,0,0,0,0,Speed Up
219720,121.9931,0.6522445,57.84679,357.9998,179.6969,-1.04E-05,14.04929,0,1,0,350.7538,350.7539,418.084,418.0841,0,0,1600,1600,0,0,0,0,Speed Up
219740,121.9946,0.6522804,57.56429,358.0107,179.6969,-9.99E-06,14.12409,0,1,0,352.6324,352.6324,420.3902,420.3907,0,0,1600,1600,0,0,0,0,Speed Up
219760,121.9961,0.6523097,57.2803,358.0198,179.6969,-9.55E-06,14.19872,0,1,0,354.5087,354.5087,422.6785,422.6784,0,0,1600,1600,0,0,0,0,Speed Up
219780,121.9976,0.6523317,56.99482,358.0271,179.6969,-9.25E-06,14.27321,0,1,0,356.382,356.3821,424.9449,424.9454,0,0,1600,1600,0,0,0,0,Speed Up
219800,121.9992,0.6523466,56.70787,358.0326,179.6969,-9.29E-06,14.34754,0,1,0,358.2513,358.2514,427.189,427.1893,0,0,1600,1600,0,0,0,0,Speed Up
219820,122.0007,0.6523545,56.41943,358.0361,179.6969,-9.11E-06,14.42172,0,1,0,360.116,360.1161,429.412,429.4119,0,0,1600,1600,0,0,0,0,Speed Up
219840,122.0022,0.652356,56.12952,358.0379,179.6969,-8.83E-06,14.49575,0,1,0,361.9753,361.9753,431.6137,431.6139,0,0,1600,1600,0,0,0,0,Speed Up
219860,122.0038,0.6523516,55.83813,358.038,179.6969,-8.55E-06,14.56963,0,1,0,363.8286,363.8286,433.7963,433.7966,0,0,1600,1600,0,0,0,0,Speed Up
219880,122.0053,0.6523421,55.54527,358.0366,179.6969,-8.59E-06,14.64335,0,1,0,365.6754,365.6755,435.961,435.9613,0,0,1600,1600,0,0,0,0,Speed Up
219900,122.0069,0.6523286,55.25094,358.034,179.6969,-8.39E-06,14.71693,0,1,0,367.5156,367.5156,438.1099,438.1097,0,0,1600,1600,0,0,0,0,Speed Up
219920,122.0084,0.6523119,54.95514,358.0303,179.6969,-8.64E-06,14.79035,0,1,0,369.3488,369.3488,440.2451,440.2456,0,0,1600,1600,0,0,0,0,Speed Up
219940,122.01,0.6522932,54.65789,358.0258,179.6969,-9.02E-06,14.86361,0,1,0,371.1748,371.1748,442.3699,442.3701,0,0,1600,1600,0,0,0,0,Speed Up
219960,122.0116,0.6522733,54.35917,358.0208,179.6969,-9.35E-06,14.93671,0,1,0,372.9938,372.9939,444.4852,444.4854,0,0,1600,1600,0,0,0,0,Speed Up
219980,122.0132,0.6522532,54.05899,358.0156,179.6969,-9.79E-06,15.00965,0,1,0,374.8057,374.8058,446.5948,446.595,0,0,1600,1600,0,0,0,0,Speed Up
220000,122.0148,0.6522336,53.75736,358.0102,179.6969,-1.05E-05,15.08243,0,1,0,376.6111,376.6111,448.6989,448.6992,0,0,1600,1600,0,0,0,0,Speed Up
220020,122.0164,0.6522152,53.45427,358.005,179.6969,-1.07E-05,15.15504,0,1,0,378.4098,378.4099,450.8014,450.8013,0,0,1600,1600,0,0,0,0,Speed Up
220040,122.018,0.6521986,53.14973,358.0002,179.6969,-1.09E-05,15.22749,0,1,0,380.2025,380.2026,452.9009,452.9014,0,0,1600,1600,0,0,0,0,Speed Up
220060,122.0196,0.6521843,52.84375,357.9958,179.6969,-1.10E-05,15.29977,0,1,0,381.9894,381.9894,455.002,455.0018,0,0,1600,1600,0,0,0,0,Speed Up
220080,122.0212,0.6521726,52.53633,357.992,179.6969,-1.11E-05,15.37188,0,1,0,383.7709,383.771,457.1044,457.1049,0,0,1600,1600,0,0,0,0,Speed Up
220100,122.0229,0.6521635,52.22746,357.9889,179.6969,-1.13E-05,15.44382,0,1,0,385.5476,385.5476,459.2067,459.2068,0,0,1600,1600,0,0,0,0,Speed Up
220120,122.0245,0.6521572,51.91716,357.9866,179.6969,-1.15E-05,15.51559,0,1,0,387.3196,387.3197,461.3131,461.3135,0,0,1600,1600,0,0,0,0,Speed Up
220140,122.0261,0.6521536,51.60542,357.985,179.6969,-1.16E-05,15.58719,0,1,0,389.0874,389.0875,463.4202,463.4203,0,0,1600,1600,0,0,0,0,Speed Up
220160,122.0278,0.6521525,51.29226,357.9841,179.6969,-1.21E-05,15.65862,0,1,0,390.8513,390.8514,465.5304,465.5307,0,0,1600,1600,0,0,0,0,Speed Up
220180,122.0295,0.6521537,50.97766,357.984,179.6969,-1.22E-05,15.72988,0,1,0,392.6117,392.6118,467.6425,467.6425,0,0,1600,1600,0,0,0,0,Speed Up
220200,122.0311,0.6521569,50.66165,357.9845,179.6969,-1.24E-05,15.80098,0,1,0,394.3688,394.3689,469.7531,469.7534,0,0,1600,1600,0,0,0,0,Speed Up
220220,122.0328,0.6521618,50.34422,357.9856,179.6969,-1.25E-05,15.8719,0,1,0,396.1226,396.1227,471.8676,471.8679,0,0,1600,1600,0,0,0,0,Speed Up
220240,122.0345,0.6521681,50.02536,357.9873,179.6969,-1.23E-05,15.94266,0,1,0,397.8736,397.8736,473.9782,473.9781,0,0,1600,1600,0,0,0,0,Speed Up
220260,122.0362,0.6521753,49.7051,357.9893,179.6969,-1.19E-05,16.01325,0,1,0,399.6215,399.6216,476.0899,476.0904,0,0,1600,1600,0,0,0,0,Speed Up
220280,122.0379,0.6521831,49.38342,357.9916,179.6969,-1.14E-05,16.08368,0,1,0,401.3665,401.3666,478.1985,478.1985,0,0,1600,1600,0,0,0,0,Speed Up
220300,122.0396,0.6521912,49.06034,357.9942,179.6969,-1.09E-05,16.15395,0,1,0,403.1087,403.1087,480.303,480.3034,0,0,1600,1600,0,0,0,0,Speed Up
220320,122.0413,0.6521992,48.73586,357.9969,179.6969,-1.06E-05,16.22405,0,1,0,404.8479,404.848,482.4053,482.4055,0,0,1600,1600,0,0,0,0,Speed Up
220340,122.043,0.6522069,48.40998,357.9995,179.6968,-1.05E-05,16.29399,0,1,0,406.5842,406.5842,484.4995,484.4996,0,0,1600,1600,0,0,0,0,Speed Up
220360,122.0448,0.652214,48.0827,358.0021,179.6968,-1.02E-05,16.36378,0,1,0,408.3173,408.3173,486.5921,486.5923,0,0,1600,1600,0,0,0,0,Speed Up
220380,122.0465,0.6522204,47.75404,358.0046,179.6968,-1.02E-05,16.43341,0,1,0,410.0471,410.0471,488.6742,488.6746,0,0,1600,1600,0,0,0,0,Speed Up
220400,122.0483,0.652226,47.42398,358.0069,179.6968,-1.05E-05,16.50288,0,1,0,411.7736,411.7736,490.7526,490.7528,0,0,1600,1600,0,0,0,0,Speed Up
220420,122.05,0.6522306,47.09253,358.0089,179.6968,-1.06E-05,16.5722,0,1,0,413.4965,413.4965,492.8218,492.8219,0,0,1600,1600,0,0,0,0,Speed Up
220440,122.0518,0.6522343,46.75971,358.0107,179.6968,-1.08E-05,16.64135,0,1,0,415.2156,415.2157,494.8842,494.8845,0,0,1600,1600,0,0,0,0,Speed Up
220460,122.0535,0.6522368,46.42551,358.0121,179.6968,-1.11E-05,16.71036,0,1,0,416.931,416.9311,496.9381,496.9382,0,0,1600,1600,0,0,0,0,Speed Up
220480,122.0553,0.6522384,46.08992,358.0132,179.6968,-1.12E-05,16.77921,0,1,0,418.6423,418.6424,498.9867,498.9868,0,0,1600,1600,0,0,0,0,Speed Up
220500,122.0571,0.6522392,45.75297,358.0141,179.6968,-1.13E-05,16.84792,0,1,0,420.3496,420.3497,501.025,501.0251,0,0,1600,1600,0,0,0,0,Speed Up
220520,122.0589,0.6522391,45.41464,358.0146,179.6968,-1.14E-05,16.91646,0,1,0,422.0528,422.0529,503.0564,503.0565,0,0,1600,1600,0,0,0,0,Speed Up
220540,122.0607,0.6522384,45.07495,358.0149,179.6968,-1.15E-05,16.98486,0,0.9585238,0,423.7514,423.7515,505.083,505.0833,0,0,1600,1600,0,0,0,0,Speed Up
220560,122.0625,0.652237,44.73389,358.0149,179.6968,-1.16E-05,17.0531,0,0.904753,0,425.4461,425.4461,505.0813,505.0815,0,0,1569.793,1569.793,0,0,0,0,Speed Up
220580,122.0643,0.6522353,44.39152,358.0166,179.6968,-1.20E-05,17.11863,0,0.8436814,0,427.136,427.136,497.661,497.6612,0,0,1422.25,1422.25,0,0,0,0,Speed Up
220600,122.0661,0.6522344,44.04807,358.0288,179.6968,-1.19E-05,17.17178,0,0.7836406,0,428.7667,428.7667,490.9312,490.9314,0,0,1257.799,1257.799,0,0,0,0,Speed Up
220620,122.068,0.6522368,43.70373,358.058,179.6968,-1.19E-05,17.21366,0,0.7221268,0,430.1171,430.1172,484.4526,484.4528,0,0,1098.772,1098.772,0,0,0,0,Speed Up
220640,122.0698,0.6522458,43.35873,358.109,179.6968,-1.21E-05,17.24478,0,0.6597745,0,431.1595,431.1595,477.3656,477.3657,0,0,933.2003,933.2003,0,0,0,0,Speed Up
220660,122.0716,0.6522658,43.01328,358.1861,179.6968,-1.23E-05,17.2645,0,0.5983378,0,431.9006,431.9006,470.5625,470.5624,0,0,771.8851,771.8851,0,0,0,0,Speed Up
220680,122.0734,0.6523014,42.66758,358.2911,179.6968,-1.23E-05,17.27368,0,0.5387813,0,432.3303,432.3304,462.9466,462.9466,0,0,605.7491,605.7491,0,0,0,0,Speed Up
220700,122.0753,0.6523572,42.32186,358.4251,179.6968,-1.22E-05,17.27171,0,0.478748,0,432.4681,432.4682,455.505,455.5052,0,0,445.5482,445.5482,0,0,0,0,Maintain Speed
220720,122.0771,0.6524366,41.97632,358.5874,179.6968,-1.22E-05,17.2596,0,0.4208718,0,432.3063,432.3063,447.3604,447.3603,0,0,286.2331,286.2331,0,0,0,0,Maintain Speed
220740,122.0789,0.6525424,41.63116,358.7762,179.6968,-1.23E-05,17.23728,0,0.3639,0,431.8733,431.8733,438.794,438.7941,0,0,129.9666,129.9666,0,0,0,0,Maintain Speed
220760,122.0807,0.6526757,41.2866,358.9885,179.6968,-1.25E-05,17.20534,0,0.3001152,0,431.1783,431.1783,431.0001,431.0002,0,0,0,0,0,0,0,0,Maintain Speed
220780,122.0826,0.6528357,40.94279,359.2191,179.6968,-1.19E-05,17.16577,0,0.2399034,0,430.2464,430.2465,430.7884,430.7885,0,0,0,0,0,0,0,0,Maintain Speed
220800,122.0844,0.6530199,40.59972,359.4562,179.6968,-1.16E-05,17.1277,0,0.1810764,0,429.1475,429.1475,429.407,429.407,0,0,0,0,0,0,0,0,Maintain Speed
220820,122.0862,0.6532235,40.25743,359.6906,179.6968,-1.19E-05,17.08924,0,0.1211847,0,428.1844,428.1843,428.338,428.338,0,0,0,0,0,0,0,0,Maintain Speed
220840,122.088,0.6534397,39.91593,359.9137,179.6968,-1.17E-05,17.0507,0,0.06332039,0,427.3153,427.3153,427.3488,427.3488,0,0,0,0,0,0,0,0,Maintain Speed
220860,122.0898,0.6536611,39.57525,0.1185305,179.6968,-1.17E-05,17.01205,0,0.002518488,0,426.5329,426.5329,426.4555,426.4555,0,0,0,0,0,0,0,0,Maintain Speed
220880,122.0916,0.6538793,39.23539,0.29947,179.6968,-1.19E-05,16.97333,0,0,0,425.8196,425.8197,425.645,425.6451,0,0,0,0,0,0,0,0,Maintain Speed
220900,122.0934,0.6540864,38.89637,0.4524029,179.6968,-1.17E-05,16.93457,0,0,0,425.1587,425.1586,424.9054,424.9054,0,0,0,0,0,0,0,0,Maintain Speed
220920,122.0952,0.6542748,38.55819,0.5747138,179.6968,-1.18E-05,16.8958,0,0,0,424.5332,424.5333,424.2234,424.2234,0,0,0,0,0,0,0,0,Maintain Speed
220940,122.097,0.6544383,38.22086,0.6652124,179.6968,-1.20E-05,16.85705,0,0,0,423.927,423.9271,423.5845,423.5845,0,0,0,0,0,0,0,0,Maintain Speed
220960,122.0987,0.6545715,37.88437,0.7240203,179.6968,-1.19E-05,16.81835,0,0,0,423.3255,423.3255,422.9741,422.9741,0,0,0,0,0,0,0,0,Maintain Speed
220980,122.1005,0.6546713,37.54872,0.752422,179.6968,-1.18E-05,16.77974,0,0,0,422.7148,422.7148,422.3771,422.377,0,0,0,0,0,0,0,0,Maintain Speed
221000,122.1023,0.6547354,37.2139,0.7526893,179.6968,-1.12E-05,16.74123,0,0,0,422.0839,422.0839,421.7791,421.7791,0,0,0,0,0,0,0,0,Maintain Speed
221020,122.1041,0.6547636,36.8799,0.7278882,179.6968,-1.06E-05,16.70286,0,0,0,421.4233,421.4233,421.1667,421.1667,0,0,0,0,0,0,0,0,Maintain Speed
221040,122.1058,0.654757,36.54671,0.6816793,179.6968,-1.04E-05,16.66463,0,0,0,420.7263,420.7263,420.5281,420.5281,0,0,0,0,0,0,0,0,Maintain Speed
221060,122.1076,0.6547178,36.21433,0.6181145,179.6968,-1.00E-05,16.62658,0,0,0,419.9879,419.9879,419.854,419.854,0,0,0,0,0,0,0,0,Maintain Speed
221080,122.1093,0.6546496,35.88272,0.5414453,179.6968,-9.49E-06,16.58871,0,0,0,419.2055,419.2054,419.1375,419.1375,0,0,0,0,0,0,0,0,Maintain Speed
221100,122.1111,0.6545569,35.5519,0.4559433,179.6968,-8.97E-06,16.55101,0,0,0,418.3782,418.3783,418.3744,418.3743,0,0,0,0,0,0,0,0,Maintain Speed
221120,122.1128,0.6544446,35.22183,0.3657389,179.6968,-8.76E-06,16.5135,0,0,0,417.5074,417.5075,417.5631,417.5631,0,0,0,0,0,0,0,0,Maintain Speed
221140,122.1146,0.6543183,34.89251,0.2746853,179.6968,-8.94E-06,16.47618,0,0,0,416.5955,416.5956,416.7044,416.7044,0,0,0,0,0,0,0,0,Maintain Speed
221160,122.1163,0.6541837,34.56392,0.1862431,179.6968,-8.94E-06,16.43902,0,0,0,415.6466,415.6466,415.8013,415.8013,0,0,0,0,0,0,0,0,Maintain Speed
221180,122.1181,0.6540464,34.23607,0.1033986,179.6968,-8.97E-06,16.40203,0,0,0,414.6654,414.6654,414.858,414.858,0,0,0,0,0,0,0,0,Maintain Speed
221200,122.1198,0.6539119,33.90893,0.02860232,179.6968,-8.89E-06,16.3652,0,0,0,413.6575,413.6576,413.8799,413.88,0,0,0,0,0,0,0,0,Maintain Speed
221220,122.1215,0.6537852,33.58251,359.9637,179.6968,-9.15E-06,16.3285,0,0,0,412.6291,412.6291,412.8738,412.8737,0,0,0,0,0,0,0,0,Maintain Speed
221240,122.1232,0.6536704,33.25679,359.9101,179.6968,-9.13E-06,16.29193,0,0,0,411.586,411.586,411.8457,411.8457,0,0,0,0,0,0,0,0,Maintain Speed
221260,122.125,0.6535714,32.93178,359.8685,179.6968,-9.23E-06,16.25548,0,0,0,410.5348,410.5348,410.803,410.8029,0,0,0,0,0,0,0,0,Maintain Speed
221280,122.1267,0.6534908,32.60746,359.8391,179.6968,-9.35E-06,16.21912,0,0,0,409.481,409.481,409.7517,409.7517,0,0,0,0,0,0,0,0,Maintain Speed
221300,122.1284,0.6534305,32.28385,359.8216,179.6968,-9.52E-06,16.18285,0,0,0,408.4304,408.4304,408.6983,408.6983,0,0,0,0,0,0,0,0,Maintain Speed
221320,122.1301,0.6533914,31.96093,359.8155,179.6968,-9.74E-06,16.14666,0,0,0,407.3875,407.3875,407.6483,407.6483,0,0,0,0,0,0,0,0,Maintain Speed
221340,122.1318,0.6533734,31.63872,359.8196,179.6968,-9.66E-06,16.11053,0,0,0,406.3562,406.3562,406.6061,406.6061,0,0,0,0,0,0,0,0,Maintain Speed
221360,122.1335,0.6533756,31.3172,359.8327,179.6968,-9.51E-06,16.07446,0,0,0,405.3401,405.3401,405.5761,405.5761,0,0,0,0,0,0,0,0,Maintain Speed
221380,122.1352,0.6533965,30.99639,359.8533,179.6968,-9.78E-06,16.03845,0,0,0,404.3416,404.3416,404.5614,404.5615,0,0,0,0,0,0,0,0,Maintain Speed
221400,122.1369,0.6534336,30.67629,359.8799,179.6968,-9.93E-06,16.00249,0,0,0,403.3622,403.3622,403.5643,403.5643,0,0,0,0,0,0,0,0,Maintain Speed
221420,122.1386,0.6534842,30.3569,359.9108,179.6968,-9.94E-06,15.96657,0,0,0,402.4027,402.4027,402.5863,402.5863,0,0,0,0,0,0,0,0,Maintain Speed
221440,122.1403,0.653545,30.03821,359.9443,179.6968,-1.03E-05,15.93069,0,0,0,401.4633,401.4633,401.6281,401.6281,0,0,0,0,0,0,0,0,Maintain Speed
221460,122.1419,0.6536127,29.72025,359.979,179.6968,-1.03E-05,15.89486,0,0,0,400.5431,400.5431,400.6897,400.6897,0,0,0,0,0,0,0,0,Maintain Speed
221480,122.1436,0.6536841,29.40299,0.01341947,179.6968,-1.05E-05,15.85907,0,0,0,399.6412,399.6412,399.7707,399.7707,0,0,0,0,0,0,0,0,Maintain Speed
221500,122.1453,0.6537557,29.08646,0.04630381,179.6968,-1.06E-05,15.82333,0,0,0,398.7558,398.7558,398.8698,398.8698,0,0,0,0,0,0,0,0,Maintain Speed
221520,122.1469,0.6538247,28.77065,0.07660882,179.6968,-1.11E-05,15.78764,0,0,0,397.8849,397.8849,397.9854,397.9854,0,0,0,0,0,0,0,0,Maintain Speed
221540,122.1486,0.6538886,28.45555,0.1034894,179.6968,-1.14E-05,15.75201,0,0,0,397.0261,397.0261,397.1156,397.1156,0,0,0,0,0,0,0,0,Maintain Speed
221560,122.1503,0.6539451,28.14118,0.1263191,179.6968,-1.16E-05,15.71644,0,0,0,396.1773,396.1773,396.2581,396.2581,0,0,0,0,0,0,0,0,Maintain Speed
221580,122.1519,0.6539927,27.82752,0.1446889,179.6968,-1.14E-05,15.68094,0,0,0,395.3358,395.3358,395.4107,395.4107,0,0,0,0,0,0,0,0,Maintain Speed
221600,122.1536,0.6540301,27.51459,0.1584004,179.6968,-1.10E-05,15.6455,0,0,0,394.4994,394.4994,394.5709,394.5709,0,0,0,0,0,0,0,0,Maintain Speed
221620,122.1553,0.6540569,27.20237,0.1674479,179.6968,-1.09E-05,15.61014,0,0,0,393.6657,393.6657,393.7362,393.7362,0,0,0,0,0,0,0,0,Maintain Speed
221640,122.1569,0.6540731,26.89086,0.1719997,179.6968,-1.05E-05,15.57486,0,0,0,392.8329,392.8329,392.9046,392.9046,0,0,0,0,0,0,0,0,Maintain Speed
221660,122.1585,0.6540788,26.58007,0.1723715,179.6968,-1.02E-05,15.53967,0,0,0,391.9991,391.9992,392.0738,392.0738,0,0,0,0,0,0,0,0,Maintain Speed
221680,122.1602,0.6540751,26.26999,0.1689989,179.6968,-9.89E-06,15.50455,0,0,0,391.163,391.1631,391.2422,391.2422,0,0,0,0,0,0,0,0,Maintain Speed
221700,122.1618,0.6540629,25.96062,0.1624077,179.6968,-9.98E-06,15.46953,0,0,0,390.3234,390.3234,390.4081,390.408,0,0,0,0,0,0,0,0,Maintain Speed
221720,122.1635,0.6540436,25.65195,0.1531871,179.6968,-9.65E-06,15.4346,0,0,0,389.4795,389.4795,389.5704,389.5704,0,0,0,0,0,0,0,0,Maintain Speed
221740,122.1651,0.6540187,25.34399,0.1419575,179.6968,-9.29E-06,15.39976,0,0,0,388.6307,388.6307,388.7282,388.7283,0,0,0,0,0,0,0,0,Maintain Speed
221760,122.1667,0.6539897,25.03672,0.1293467,179.6968,-9.05E-06,15.36501,0,0,0,387.777,387.777,387.8812,387.8812,0,0,0,0,0,0,0,0,Maintain Speed
221780,122.1683,0.6539583,24.73014,0.1159653,179.6968,-9.16E-06,15.33036,0,0,0,386.9184,386.9184,387.029,387.029,0,0,0,0,0,0,0,0,Maintain Speed
221800,122.17,0.653926,24.42426,0.102386,179.6968,-9.03E-06,15.29579,0,0,0,386.0552,386.0552,386.1718,386.1718,0,0,0,0,0,0,0,0,Maintain Speed
221820,122.1716,0.6538942,24.11907,0.08912586,179.6968,-9.08E-06,15.26132,0,0,0,385.188,385.188,385.3098,385.3098,0,0,0,0,0,0,0,0,Maintain Speed
221840,122.1732,0.653864,23.81456,0.07663504,179.6968,-8.97E-06,15.22694,0,0,0,384.3175,384.3175,384.4439,384.4438,0,0,0,0,0,0,0,0,Maintain Speed
221860,122.1748,0.6538367,23.51074,0.06528534,179.6968,-8.88E-06,15.19265,0,0,0,383.4444,383.4444,383.5745,383.5744,0,0,0,0,0,0,0,0,Maintain Speed
221880,122.1764,0.6538129,23.2076,0.05536638,179.6968,-8.80E-06,15.05357,0,0,0,382.5697,382.5697,382.7025,382.7025,0,0,0,0,0,0,0,0,Maintain Speed
221900,122.178,0.6537935,22.90711,0.04275972,179.6968,-8.85E-06,14.41421,0,0,0,378.8759,378.8759,378.7645,378.7645,0,0,0,0,0,0,0,0,Maintain Speed
221920,122.1795,0.6537789,22.6188,0.006000616,179.6968,-8.80E-06,13.82789,0,0,0,360.6118,360.6118,359.1899,359.1899,0,0,0,0,0,0,0,0,Maintain Speed
221940,122.181,0.6537659,22.34243,359.9565,179.6968,-8.74E-06,13.29282,0,0,0,346.5821,346.582,345.7007,345.7007,0,0,0,0,0,0,0,0,Maintain Speed
221960,122.1824,0.6537521,22.07676,359.8977,179.6968,-8.68E-06,12.74864,0,0,0,333.0983,333.0983,331.8514,331.8514,0,0,0,0,0,0,0,0,Maintain Speed
221980,122.1837,0.6537355,21.82195,359.832,179.6968,-8.44E-06,12.2794,0,0,0,319.1134,319.1134,317.7332,317.7332,0,0,0,0,0,0,0,0,Maintain Speed
222000,122.185,0.6537147,21.57662,359.7669,179.6968,-8.51E-06,11.79845,0,0,0,307.7908,307.7907,306.7538,306.7538,0,0,0,0,0,0,0,0,Maintain Speed
222020,122.1863,0.6536891,21.34081,359.7018,179.6968,-8.50E-06,11.329,0,0,0,295.0727,295.0727,293.413,293.413,0,0,0,0,0,0,0,0,Maintain Speed
222040,122.1875,0.6536588,21.11441,359.6413,179.6968,-8.71E-06,10.89126,0,0,0,283.2514,283.2513,282.0897,282.0897,0,0,0,0,0,0,0,0,Maintain Speed
222060,122.1886,0.6536243,20.89675,359.5875,179.6968,-8.98E-06,10.46317,0,0,0,272.1555,272.1556,270.72,270.7201,0,0,0,0,0,0,0,0,Maintain Speed
222080,122.1897,0.6535868,20.68763,359.5419,179.6968,-9.31E-06,10.01423,0,0,0,261.0537,261.0538,259.8189,259.8188,0,0,0,0,0,0,0,0,Maintain Speed
222100,122.1908,0.653548,20.48739,359.5035,179.6968,-9.50E-06,9.817764,0,0,0,249.0548,249.0549,247.4121,247.4122,0,0,0,0,0,0,0,0,Maintain Speed
222120,122.1918,0.653509,20.29154,359.491,179.6968,-9.77E-06,9.794044,0,0,0,247.6067,247.6067,249.2525,249.2523,0,0,0,0,0,0,0,0,Maintain Speed
222140,122.1929,0.6534729,20.09602,359.4987,179.6968,-9.52E-06,9.775098,0,0,0,246.991,246.9909,245.7882,245.7883,0,0,0,0,0,0,0,0,Maintain Speed
